Survived,Sex,Age,SibSp,Parch,Fare,Pclass_1,Pclass_2,Embarked_C,Embarked_Q,Title_1,Title_2,Title_3,Title_4,Title_5
0.0,0,28.318910256410255,0,0,7,0,0,1,0,1,0,0,0,0
0.0,0,28.318910256410255,0,0,8,0,0,0,0,1,0,0,0,0
1.0,0,32.0,0,0,7,0,0,0,0,1,0,0,0,0
0.0,0,27.0,1,0,14,0,0,1,0,1,0,0,0,0
0.0,0,46.0,0,0,79,1,0,1,0,1,0,0,0,0
1.0,1,23.0,1,0,113,1,0,1,0,0,1,0,0,0
1.0,1,29.0,1,0,26,0,1,0,0,0,0,1,0,0
1.0,0,32.346715328467155,0,0,13,0,1,1,0,1,0,0,0,0
0.0,0,18.0,1,0,108,1,0,1,0,1,0,0,0,0
0.0,1,18.0,2,0,18,0,0,0,0,0,1,0,0,0
0.0,0,26.0,1,0,7,0,0,0,0,1,0,0,0,0
0.0,1,63.0,1,0,221,1,0,0,0,0,0,1,0,0
1.0,1,36.0,0,2,71,1,0,0,0,0,1,0,0,0
0.0,1,30.0,1,0,15,0,0,0,0,0,0,1,0,0
1.0,1,41.0,0,1,19,0,1,0,0,0,0,1,0,0
1.0,1,24.0,2,1,27,0,1,0,0,0,0,1,0,0
0.0,0,26.5,0,0,7,0,0,1,0,1,0,0,0,0
0.0,0,23.0,0,0,7,0,0,0,0,1,0,0,0,0
0.0,1,22.0,0,0,21,0,1,0,0,0,0,1,0,0
1.0,1,16.0,0,1,39,1,0,0,0,0,1,0,0,0
1.0,1,17.360841747572817,0,0,8,0,0,0,0,0,1,0,0,0
1.0,1,18.0,0,0,9,0,0,0,0,0,1,0,0,0
1.0,0,41.45075757575758,0,0,29,1,0,1,0,1,0,0,0,0
0.0,0,20.0,0,0,9,0,0,0,0,1,0,0,0,0
0.0,0,37.0,0,1,29,1,0,1,0,1,0,0,0,0
0.0,0,28.318910256410255,0,0,7,0,0,0,0,1,0,0,0,0
0.0,1,32.0,1,1,15,0,0,0,1,0,0,1,0,0
0.0,1,47.0,1,0,14,0,0,0,0,0,0,1,0,0
0.0,0,23.0,0,0,13,0,1,0,0,1,0,0,0,0
0.0,0,50.0,1,0,106,1,0,1,0,1,0,0,0,0
1.0,1,50.0,0,0,10,0,1,0,0,0,1,0,0,0
1.0,0,31.0,0,0,28,1,0,1,0,1,0,0,0,0
1.0,0,29.0,3,1,22,0,0,0,0,1,0,0,0,0
0.0,0,28.0,0,0,26,0,1,0,0,1,0,0,0,0
1.0,0,9.0,1,1,15,0,0,0,0,0,0,0,1,0
0.0,0,41.45075757575758,0,0,26,1,0,0,0,1,0,0,0,0
0.0,0,28.0,0,0,7,0,0,0,0,1,0,0,0,0
0.0,0,28.318910256410255,8,2,69,0,0,0,0,1,0,0,0,0
0.0,0,28.318910256410255,0,0,8,0,0,0,0,1,0,0,0,0
1.0,1,14.0,1,0,30,0,1,1,0,0,0,1,0,0
1.0,1,33.0,0,2,26,0,1,0,0,0,0,1,0,0
0.0,0,51.0,0,1,61,1,0,1,0,1,0,0,0,0
0.0,0,43.0,0,0,8,0,0,0,0,1,0,0,0,0
1.0,1,5.0,0,0,12,0,0,0,0,0,1,0,0,0
0.0,0,42.0,0,0,13,0,1,0,0,0,0,0,0,1
1.0,1,45.0,0,1,59,1,0,1,0,0,0,1,0,0
1.0,1,17.360841747572817,1,0,24,0,0,0,1,0,1,0,0,0
1.0,1,39.0,0,0,211,1,0,0,0,0,1,0,0,0
0.0,0,26.0,1,0,14,0,0,1,0,1,0,0,0,0
0.0,0,4.0,3,2,27,0,0,0,0,0,0,0,1,0
0.0,1,38.0,4,2,7,0,0,0,0,0,1,0,0,0
0.0,0,28.318910256410255,0,0,8,0,0,0,0,1,0,0,0,0
0.0,0,42.0,1,0,27,0,1,0,0,1,0,0,0,0
1.0,0,20.0,0,0,7,0,0,0,0,1,0,0,0,0
0.0,0,46.0,0,0,26,0,1,0,0,1,0,0,0,0
1.0,1,50.0,0,0,10,0,1,0,0,0,1,0,0,0
0.0,0,28.318910256410255,0,0,7,0,0,0,0,1,0,0,0,0
1.0,1,64.0,1,1,26,1,0,0,0,0,0,1,0,0
1.0,0,29.0,0,0,9,0,0,0,0,1,0,0,0,0
1.0,1,20.0,2,1,23,0,1,0,0,0,1,0,0,0
1.0,1,24.0,0,0,83,1,0,1,0,0,1,0,0,0
1.0,1,54.0,1,0,78,1,0,1,0,0,1,0,0,0
1.0,1,42.9264705882353,1,0,52,1,0,0,0,0,0,1,0,0
0.0,0,21.0,0,0,11,0,1,0,0,1,0,0,0,0
0.0,0,28.318910256410255,0,0,7,0,0,1,0,1,0,0,0,0
1.0,0,51.0,0,0,26,1,0,0,0,1,0,0,0,0
0.0,1,32.326530612244895,0,0,8,0,0,0,0,0,0,1,0,0
0.0,0,29.0,0,0,8,0,0,0,0,1,0,0,0,0
0.0,0,28.318910256410255,1,0,6,0,0,1,0,1,0,0,0,0
1.0,1,15.0,0,0,8,0,0,0,1,0,1,0,0,0
1.0,1,22.0,0,0,7,0,0,0,1,0,1,0,0,0
0.0,0,39.0,1,5,31,0,0,0,0,1,0,0,0,0
1.0,1,20.86564693877551,0,0,33,0,1,0,0,0,1,0,0,0
1.0,1,40.0,1,1,39,0,1,0,0,0,0,1,0,0
0.0,0,41.0,0,0,7,0,0,0,0,1,0,0,0,0
0.0,0,23.0,0,0,10,0,1,0,0,1,0,0,0,0
1.0,1,40.0,0,0,15,0,1,0,0,0,0,1,0,0
1.0,1,36.0,0,0,262,1,0,1,0,0,1,0,0,0
1.0,1,16.0,0,1,57,1,0,1,0,0,1,0,0,0
1.0,1,17.360841747572817,2,0,23,0,0,0,1,0,1,0,0,0
0.0,0,32.346715328467155,0,0,0,0,1,0,0,1,0,0,0,0
1.0,1,19.0,1,1,15,0,0,1,0,0,0,1,0,0
0.0,0,39.0,0,0,24,0,0,0,0,1,0,0,0,0
1.0,0,32.0,1,0,26,0,1,0,0,1,0,0,0,0
1.0,1,43.0,0,1,211,1,0,0,0,0,0,1,0,0
0.0,0,24.0,0,0,13,0,1,0,0,1,0,0,0,0
1.0,1,24.0,0,0,69,1,0,1,0,0,0,1,0,0
0.0,0,44.0,0,0,8,0,0,0,0,1,0,0,0,0
0.0,0,20.0,0,0,8,0,0,0,0,1,0,0,0,0
0.0,0,20.5,0,0,7,0,0,0,0,1,0,0,0,0
0.0,0,52.0,0,0,13,0,1,0,0,1,0,0,0,0
1.0,1,39.0,1,0,55,1,0,0,0,0,0,1,0,0
0.0,0,17.0,0,0,8,0,0,0,0,1,0,0,0,0
0.0,0,28.318910256410255,0,0,8,0,0,0,0,1,0,0,0,0
1.0,1,18.0,2,2,262,1,0,1,0,0,1,0,0,0
0.0,0,21.0,1,0,6,0,0,0,0,1,0,0,0,0
1.0,1,31.0,0,2,164,1,0,0,0,0,1,0,0,0
1.0,1,38.0,1,0,71,1,0,1,0,0,0,1,0,0
0.0,1,38.0,0,0,13,0,1,0,0,0,1,0,0,0
1.0,0,49.0,1,0,56,1,0,1,0,0,0,0,0,1
0.0,1,45.0,0,1,14,0,0,1,0,0,0,1,0,0
1.0,1,45.0,0,2,30,0,1,0,0,0,0,1,0,0
0.0,0,39.0,0,0,13,0,1,0,0,1,0,0,0,0
0.0,0,35.0,0,0,10,0,1,0,0,1,0,0,0,0
1.0,1,49.0,0,0,25,1,0,0,0,0,0,0,0,1
1.0,1,21.0,0,0,26,1,0,0,0,0,1,0,0,0
1.0,1,17.360841747572817,2,0,23,0,0,0,1,0,1,0,0,0
0.0,0,47.0,0,0,10,0,1,0,0,1,0,0,0,0
1.0,0,6.0900891891891895,1,1,15,0,0,1,0,0,0,0,1,0
1.0,1,40.0,0,0,153,1,0,0,0,0,1,0,0,0
0.0,0,28.318910256410255,0,0,7,0,0,0,1,1,0,0,0,0
1.0,1,24.0,2,3,18,0,1,0,0,0,0,1,0,0
1.0,0,23.0,0,1,63,1,0,1,0,1,0,0,0,0
1.0,1,63.0,1,0,77,1,0,0,0,0,1,0,0,0
